Record Id,Created Time,HSLP ordered at,Platform database ID (Agent),Display name,Property city,State (Agent),Closing date,Property Status,Property Status Updated,Closing Date is Wrong
zcrm_1781014000187763323,8/30/22 18:11,8/30/22 18:24,997,2511 Legacy Oaks Ct.,Midland,Texas,,,,FALSE
zcrm_1781014000187759025,8/30/22 16:41,8/30/22 20:35,ID:415897b4-2baa-4d7b-8c77-4972358dc254,3654 Pinot Grigio Drive 89509,Reno,Nevada,,,,FALSE
zcrm_1781014000187758394,8/30/22 17:31,8/30/22 18:27,181224,4402 Harvest Colony Trail,Porter,Texas,,,,FALSE
zcrm_1781014000187758185,8/30/22 16:54,8/31/22 14:04,238302,43 Hallmark Dr,Conroe,Texas,,,,FALSE
zcrm_1781014000187754406,8/30/22 16:26,8/30/22 18:02,298,1724 Shire Street,Pflugerville,Texas,,,,FALSE
zcrm_1781014000187754150,8/30/22 16:20,8/30/22 17:57,ID:ba9ed49e-4eed-4a7c-b84e-e9785ccb4b2f,602 Duden Avenue 74437,Henryetta,Oklahoma,31-Oct-22,,,FALSE
zcrm_1781014000187689627,8/30/22 15:14,8/30/22 15:43,118643,3505 Malinda Lane,Rowlett,Texas,,,,FALSE
zcrm_1781014000187688985,8/30/22 16:45,8/30/22 19:10,3586,21710 E Mulberry Field Circle,Cypress,Texas,,,,FALSE
zcrm_1781014000187673906,8/30/22 16:03,8/30/22 16:40,ID:e2277f3d-6288-4c63-a72c-907125f399fd,16548 Open View Road 92065,Ramona,California,30-Sep-22,,,FALSE
zcrm_1781014000187668080,8/30/22 14:03,8/30/22 14:23,5176,2520 Meadow Wood Rd,Granbury,Texas,,,,FALSE
zcrm_1781014000187664077,8/30/22 13:52,8/30/22 16:30,101215,1439 Hidden Valley Dr.,Dallas,Texas,,,,FALSE
zcrm_1781014000187658468,8/30/22 15:20,8/31/22 12:08,145480,2308 Fuller Springs Dr.,Lufkin,Texas,,,,FALSE
zcrm_1781014000187651972,8/30/22 15:58,8/30/22 16:52,323377,3615 Mountain Rd,Halifax,Pennsylvania,,,,FALSE
zcrm_1781014000187627550,8/30/22 13:10,8/30/22 14:25,72780,2201 Lakeway Blvd Apt 10,Lakeway,Texas,,,,FALSE
zcrm_1781014000187627051,8/30/22 11:31,8/30/22 20:15,63632,426 Otto St,San Antonio,Texas,,,,FALSE
zcrm_1781014000187623723,8/30/22 13:01,8/30/22 15:20,8793,1312 Marines Drive,Little Elm,Texas,,,,FALSE
zcrm_1781014000187621548,8/30/22 12:31,9/1/22 14:40,52855,67 Player Vista Place,The Woodlands,Texas,,,,FALSE
zcrm_1781014000187609002,8/30/22 10:31,8/31/22 7:35,161666,25714 Coreopsis,San Antonio,Texas,,,,FALSE
zcrm_1781014000187608067,8/30/22 10:35,8/31/22 18:47,142712,3434 McBroom Street,Dallas,Texas,,,,FALSE
zcrm_1781014000187605701,8/30/22 12:30,8/30/22 15:48,5481,4 Mayleaf Cove,The Hills,Texas,,,,FALSE
zcrm_1781014000187545424,8/30/22 8:45,8/30/22 9:16,64156,124 Umbrella Sky,Liberty Hill,Texas,,,,FALSE
zcrm_1781014000187508350,8/30/22 9:03,8/30/22 9:14,97744,320 East Front Street,Lewisberry,Pennsylvania,,,,FALSE
zcrm_1781014000187502622,8/30/22 9:25,8/30/22 11:29,253795,8350 Old Springtown Road,Springtown,Texas,,,,FALSE
zcrm_1781014000187502379,8/30/22 8:23,8/30/22 10:52,162318,2409 County Road 809B,Cleburne,Texas,,,,FALSE
zcrm_1781014000187453561,8/30/22 0:33,8/30/22 13:00,36298,18617 Egret Bay Blvd #306,Houston,Texas,,,,FALSE
zcrm_1781014000187452858,8/30/22 6:08,8/30/22 6:35,97202,2226 Rt 6,Hawley,Pennsylvania,,,,FALSE
zcrm_1781014000187452349,8/29/22 21:28,8/30/22 10:49,104918,2124 USA Drive,Plano,Texas,,,,FALSE
zcrm_1781014000187445316,8/29/22 21:39,8/31/22 22:40,60301,18115 Tenasserim Pine Trace,Richmond,Texas,,,,FALSE
zcrm_1781014000187385480,8/29/22 18:17,8/30/22 1:30,4302,3762 Legends Path,Flower Mound,Texas,,,,FALSE
zcrm_1781014000187385435,8/29/22 18:07,9/1/22 16:09,29984,"2013 East Cesar Chavez St, Unit B",Austin,Texas,,,,FALSE
zcrm_1781014000187382331,8/29/22 17:34,8/30/22 20:35,106226,102 Fleishhacker Place,Mooresville,North Carolina,,,,FALSE
zcrm_1781014000187379220,8/29/22 16:59,8/30/22 19:35,41601,359 Trudell,San Antonio,Texas,,,,FALSE
zcrm_1781014000187357657,8/29/22 18:32,8/30/22 7:07,743,4673 Rackowitz Road,Adkins,Texas,,,,FALSE
zcrm_1781014000187357350,8/29/22 17:11,8/29/22 17:26,104351,4705 121st Place,Lubbock,Texas,,,,FALSE
zcrm_1781014000187357299,8/29/22 17:01,9/1/22 14:23,241741,80 County Road 229,Florence,Texas,,,,FALSE
zcrm_1781014000187285366,8/29/22 16:49,8/29/22 17:54,9159,1509 Shire Dr,Frisco,Texas,,,,FALSE
zcrm_1781014000187214091,8/29/22 14:11,8/29/22 15:27,173813,7357 Walnut Lane,Philadelphia,Pennsylvania,,,,FALSE
zcrm_1781014000187209375,8/29/22 14:58,8/29/22 15:06,536,6202 Desert Rose,New Braunfels,Texas,,,,FALSE
zcrm_1781014000187188773,8/29/22 15:30,8/31/22 16:42,226242,1101 Torrey Dr,Fayetteville,North Carolina,,,,FALSE
zcrm_1781014000187188734,8/29/22 15:26,8/29/22 17:07,348078,936 Cleardale Dr,Dallas,Texas,,,,FALSE
zcrm_1781014000187188103,8/29/22 13:38,8/30/22 7:30,60474,117 Stellamar Dr,Hutto,Texas,,,,FALSE
zcrm_1781014000187188095,8/29/22 13:35,8/31/22 15:39,313329,225 Cattlemans Trail,saginaw,Texas,,,,FALSE
zcrm_1781014000187186086,8/29/22 13:36,8/29/22 13:58,21522,245 Crystal City Creek,Buda,Texas,,,,FALSE
zcrm_1781014000187185823,8/29/22 15:29,9/1/22 12:24,292025,221 Blue Agave Ln,Georgetown,Texas,,,,FALSE
zcrm_1781014000187185058,8/29/22 13:29,8/29/22 13:33,299183,114 Sabla,El Campo,Texas,,,,FALSE
zcrm_1781014000187184088,8/29/22 13:24,8/29/22 18:03,220623,1931 Seakale Lane,Houston,Texas,,,,FALSE
zcrm_1781014000187180239,8/29/22 13:37,8/29/22 14:36,1157,645 CR 404,Seminole,Texas,,,,FALSE
zcrm_1781014000187173031,8/29/22 10:55,8/29/22 18:01,111989,9859 Chelsea circle,Selma,Texas,,,,FALSE
zcrm_1781014000187170290,8/29/22 11:29,8/29/22 14:18,24761,1923 W Mayfield Blvd,San Antonio,Texas,,,,FALSE
zcrm_1781014000187169305,8/29/22 11:35,8/29/22 11:58,24322,10155 Round Ridge,San Antonio,Texas,,,,FALSE
zcrm_1781014000187165934,8/29/22 13:03,8/29/22 19:00,2902,1215 Carmel Oaks,San Antonio,Texas,,,,FALSE
zcrm_1781014000187054372,8/29/22 8:20,8/30/22 20:09,292719,31747 Serrano Bluff Ln,Spring,Texas,,,,FALSE
zcrm_1781014000187031644,8/29/22 9:14,8/29/22 10:54,28635,3115 Ski Shores Terrace,Austin,Texas,,,,FALSE
zcrm_1781014000187031058,8/29/22 7:58,8/29/22 11:02,63559,3323 Kingfisher Lane,Denton,Texas,,,,FALSE
zcrm_1781014000187030899,8/29/22 10:42,8/29/22 11:00,8851,7737 Chasewood Drive,NRH,Texas,,,,FALSE
zcrm_1781014000187026986,8/29/22 10:36,8/30/22 8:45,114499,2756 Water Oak Drive,Grand Prairie,Texas,,,,FALSE
zcrm_1781014000187004221,8/28/22 23:31,8/29/22 23:37,65618,15550 Arrowhead Loop W,Wilis,Texas,,,,FALSE
zcrm_1781014000186996246,8/28/22 20:47,8/28/22 20:52,292966,291 E. Main,Van,Texas,,,,FALSE
zcrm_1781014000186994486,8/28/22 21:56,8/30/22 20:33,346833,6904 Overbrook Dr,Parker,Texas,,,,FALSE
zcrm_1781014000186990239,8/28/22 19:14,9/1/22 10:46,162784,6911 Northchester Drive,Katy,Texas,,,,FALSE
zcrm_1781014000186981322,8/28/22 15:58,8/28/22 16:01,172391,19411 CAVERN SPRINGS,Tomball,Texas,,,,FALSE
zcrm_1781014000186979790,8/28/22 18:47,8/29/22 10:46,101275,8215 San Leandro,Dallas,Texas,,,,FALSE
zcrm_1781014000186979192,8/28/22 15:07,8/29/22 14:42,15058,29210 Spring Mist Dr,Spring,Texas,,,,FALSE
zcrm_1781014000186979045,8/28/22 13:41,8/30/22 10:05,345181,5401 SILVER SAGE LANE,ROSHARON,Texas,,,,FALSE
zcrm_1781014000186973640,8/28/22 16:59,8/30/22 21:34,3322,1004 Bromley CT,Seguin,Texas,,,,FALSE
zcrm_1781014000186971008,8/28/22 12:17,8/30/22 8:33,61678,1634 Winding Canyon Court,Katy,Texas,,,,FALSE
zcrm_1781014000186864794,8/28/22 10:54,8/28/22 12:33,529,7435 Bluestone Rd,San Antonio,Texas,,,,FALSE
zcrm_1781014000186843517,8/28/22 10:08,8/29/22 11:14,219250,6403 Shady Acres Lane,Quinlan,Texas,,,,FALSE
zcrm_1781014000186839433,8/28/22 8:57,8/28/22 10:12,85681,7428 Claridge St,Philadelphia,Pennsylvania,,,,FALSE
zcrm_1781014000186837728,8/28/22 10:40,8/28/22 12:14,268330,750 n Fortune 500,Odessa,Texas,,,,FALSE
zcrm_1781014000186809091,8/27/22 20:19,8/28/22 14:27,18706,121 Pugh,Corsicana,Texas,,,,FALSE
zcrm_1781014000186792679,8/27/22 21:37,8/30/22 10:26,292933,8216 Snow Goose Way,Fort Worth,Texas,,,,FALSE
zcrm_1781014000186792559,8/27/22 20:25,8/27/22 21:55,63632,2930 Lasses Blvd,San Antonio,Texas,,,,FALSE
zcrm_1781014000186792134,8/27/22 16:16,8/27/22 16:28,91009,115 Thompson Farms Rd,Clarks Summit,Pennsylvania,,,,FALSE
zcrm_1781014000186791356,8/27/22 17:29,8/30/22 8:14,6657,215 Windy Ct.,Highland village,Texas,,,,FALSE
zcrm_1781014000186788740,8/27/22 21:22,8/29/22 23:00,227207,1114 W Camellia St,Tyler,Texas,,,,FALSE
zcrm_1781014000186769847,8/27/22 17:47,8/27/22 17:53,191950,138 Private Road 3205,Bridgeport,Texas,,,,FALSE
zcrm_1781014000186769686,8/27/22 16:45,8/29/22 20:42,331301,1410 N Spring St,Grand Saline,Texas,,,,FALSE
zcrm_1781014000186762228,8/27/22 11:10,8/30/22 18:35,24741,9818 marbach cyn,san antonio,Texas,,,,FALSE
zcrm_1781014000186762189,8/27/22 10:47,8/28/22 15:38,155284,5827 Creekway,San Antonio,Texas,,,,FALSE
zcrm_1781014000186758878,8/27/22 14:20,8/27/22 15:03,171879,1905 CUB TRAIL,Orange,Texas,,,,FALSE
zcrm_1781014000186756981,8/27/22 15:23,8/27/22 15:41,3007,11921 Spoke Hollow,SCHERTZ,Texas,,,,FALSE
zcrm_1781014000186739520,8/27/22 9:30,8/27/22 9:52,241248,14300 S Padre Island Dr. Unit 159,Corpus Christi,Texas,,,,FALSE
zcrm_1781014000186731993,8/27/22 10:52,8/27/22 11:10,110187,14143 Craigen Rd.,Beaumont,Texas,,,,FALSE
zcrm_1781014000186712998,8/27/22 7:39,8/27/22 8:26,279236,202 Tryon School Loop Road,Bessemer City,North Carolina,,,,FALSE
zcrm_1781014000186711401,8/26/22 18:16,8/27/22 7:44,355593,8327 puente,San Antonio,Texas,,,,FALSE
zcrm_1781014000186708264,8/26/22 17:32,8/31/22 12:11,7328,3408 Meridian Ave.,Celina,Texas,,,,FALSE
zcrm_1781014000186704997,8/26/22 21:48,8/28/22 17:09,180415,2611 Freedom Ln.,Copperas Cove,Texas,,,,FALSE
zcrm_1781014000186704563,8/26/22 18:53,8/27/22 1:12,301872,3026 Mimosa,Port Arthur,Texas,,,,FALSE
zcrm_1781014000186701959,8/26/22 19:56,8/26/22 20:07,70089,6301 Chalk Hollow,Fort Worth,Texas,26-Sep-22,,,FALSE
zcrm_1781014000186676604,8/26/22 16:03,8/30/22 5:23,292701,251 8th Ave,Collegeville,Pennsylvania,,,,FALSE
zcrm_1781014000186676546,8/26/22 15:50,8/26/22 16:55,128627,2717 Summit View Drive,Plano,Texas,,,,FALSE
zcrm_1781014000186676195,8/26/22 14:45,8/27/22 20:11,9480,9668 Plains Circle,Frisco,Texas,,,,FALSE
zcrm_1781014000186675104,8/26/22 14:42,8/26/22 16:04,9480,7108 Wind Chime Dr,Fort Worth,Texas,,,,FALSE
zcrm_1781014000186673750,8/26/22 16:01,8/26/22 16:42,58163,207 E Harwood Road Unit #18,Euless,Texas,,,,FALSE
zcrm_1781014000186672345,8/26/22 14:41,8/26/22 14:46,9480,1808 Northcrest Dr,Plano,Texas,,,,FALSE
zcrm_1781014000186671349,8/26/22 14:43,8/26/22 15:57,81050,701 S. Front Street,Allentown,Pennsylvania,,,,FALSE
zcrm_1781014000186670812,8/26/22 15:43,8/26/22 18:38,5154,224 Oak Dr E,Hurst,Texas,,,,FALSE
zcrm_1781014000186669864,8/26/22 15:43,8/30/22 22:08,228173,3003 Lois Cir,Copperas Cove,Texas,,,,FALSE
zcrm_1781014000186656950,8/26/22 14:05,8/31/22 12:56,86305,102 Beartrap Mountain Rd,Greentown,Pennsylvania,,,,FALSE
zcrm_1781014000186656546,8/26/22 12:46,8/26/22 14:22,63941,19235 Poplar Trails Ln,Tomball,Texas,,,,FALSE
zcrm_1781014000186651417,8/26/22 12:01,8/31/22 18:02,28546,315 S Canyonwood Dr,Dripping Springs,Texas,,,,FALSE
zcrm_1781014000186651243,8/26/22 11:31,8/31/22 15:10,ID:5eb3b176-6da9-4253-be15-2ac4b89cb7c0,3100 Northwest 62nd Street 73112,Oklahoma City,Oklahoma,,,,FALSE
zcrm_1781014000186650018,8/26/22 10:32,8/28/22 15:20,118500,1900 Barton Springs #2045,Austin,Texas,,,,FALSE
zcrm_1781014000186648260,8/26/22 11:28,8/26/22 11:56,145657,106 February Lane,Lufkin,Texas,,,,FALSE
zcrm_1781014000186647196,8/26/22 11:12,8/27/22 11:10,94681,1637 Wickline Ln,Pittsburgh,Pennsylvania,,,,FALSE
zcrm_1781014000186647094,8/26/22 10:41,8/26/22 10:56,338902,14122 Rosetta Dr,Cypress,Texas,,,,FALSE
zcrm_1781014000186642011,8/26/22 10:05,8/26/22 10:24,112107,3220 Iowa St,Baytown,Texas,,,,FALSE
zcrm_1781014000186639809,8/26/22 12:45,8/26/22 18:41,53037,1112 Cedar Trace Pl,Pinehurst,Texas,,,,FALSE
zcrm_1781014000186639279,8/26/22 10:59,8/30/22 15:10,2878,1605 W Winnipeg Ave,San Antonio,Texas,,,,FALSE
zcrm_1781014000186638867,8/26/22 12:31,8/26/22 13:41,196910,20536 Fitzwilliam Ln,Porter,Texas,,,,FALSE
zcrm_1781014000186638756,8/26/22 12:23,8/29/22 17:12,66674,630 Villa Creek Dr,Duncanville,Texas,,Off Market,30-Aug-22,FALSE
zcrm_1781014000186638124,8/26/22 10:01,8/26/22 10:09,158918,11611 Blair Meadow Drive,Houston,Texas,,,,FALSE
zcrm_1781014000186532765,8/26/22 9:10,8/27/22 10:51,85067,9353 Trexler Road,Breinigsville,Pennsylvania,,,,FALSE
zcrm_1781014000186529031,8/26/22 6:47,8/26/22 7:10,101351,2405 Jester Place,Carrollton,Texas,,,,FALSE
zcrm_1781014000186517966,8/26/22 10:27,8/26/22 10:52,322979,607 Summit Ave,Collinsville,Texas,,,,FALSE
zcrm_1781014000186517688,8/26/22 9:22,8/26/22 17:14,199961,15152 Meadow Glen S,Conroe,Texas,,,,FALSE
zcrm_1781014000186514649,8/26/22 8:57,8/26/22 10:31,70040,2125 Park Willow Lane #D,Arlington,Texas,,,,FALSE
zcrm_1781014000186509627,8/26/22 9:31,8/26/22 12:57,76171,1912 Redbud Dr,Rockdale,Texas,,,,FALSE
zcrm_1781014000186509116,8/26/22 7:32,8/26/22 13:12,131615,11120 Beckon Falls,Waco,Texas,,Off Market,29-Aug-22,FALSE
zcrm_1781014000186473097,8/25/22 19:44,8/25/22 23:55,37020,1918 Grand Street,Abilene,Texas,,,,FALSE
zcrm_1781014000186469611,8/25/22 22:59,8/26/22 10:10,9488,1004 Goldeneye,Aubrey,Texas,,,,FALSE
zcrm_1781014000186465033,8/25/22 18:18,8/25/22 18:34,105746,6319 Encore Oaks,San Antonio,Texas,,,,FALSE
zcrm_1781014000186462018,8/25/22 17:34,8/26/22 14:55,314845,2209 Oak Creek Dr,Sherman,Texas,,,,FALSE
zcrm_1781014000186459733,8/25/22 20:28,8/26/22 11:06,191637,21011 Vista Trail Ct,Houston,Texas,,,,FALSE
zcrm_1781014000186455772,8/25/22 19:34,8/29/22 9:13,1191,11614 W County Road 52,Midland,Texas,,,,FALSE
zcrm_1781014000186368683,8/25/22 16:43,8/25/22 17:48,131636,219 E Morin St,Del Rio,Texas,,,,FALSE
zcrm_1781014000186368088,8/25/22 15:26,8/25/22 15:45,ID:67ef9129-6fb2-45ac-9786-236c6f259e3a,10370 Palladium Mine Drive 89521,Reno,Nevada,,Active,29-Aug-22,FALSE
zcrm_1781014000186357552,8/25/22 16:38,8/25/22 17:36,231829,25 Elcock Circle,Irmo,South Carolina,,,,FALSE
zcrm_1781014000186356736,8/25/22 17:05,8/30/22 13:22,53955,66 Ardsley Square Pl,Spring,Texas,,,,FALSE
zcrm_1781014000186331526,8/25/22 16:48,8/30/22 10:52,5801,20216 Clare Island Bend,Pflugerville,Texas,,,,FALSE
zcrm_1781014000186313954,8/25/22 17:54,8/25/22 18:52,117121,137 Center Rd,East Tawakoni,Texas,,,,FALSE
zcrm_1781014000186313826,8/25/22 17:25,9/1/22 10:14,51923,7900 Agarita Drive,Austin,Texas,,,,FALSE
zcrm_1781014000186313455,8/25/22 16:15,8/25/22 16:22,364802,1302 Convair Ct,Midland,Texas,,Active,29-Aug-22,FALSE
zcrm_1781014000186257101,8/25/22 13:31,8/30/22 9:56,69380,17004 Ardisia Dr,Pflugerville,Texas,,,,FALSE
zcrm_1781014000186248243,8/25/22 13:59,8/25/22 18:26,230417,539 Tall Timber,West Columbia,Texas,,,,FALSE
zcrm_1781014000186248068,8/25/22 13:28,8/28/22 17:21,107926,21539 George Wayne Way,Spring,Texas,,,,FALSE
zcrm_1781014000186243659,8/25/22 14:50,8/25/22 16:55,36298,3312 Sealy St,Galveston,Texas,,Off Market,29-Aug-22,FALSE
zcrm_1781014000186238332,8/25/22 14:19,8/25/22 15:40,64902,3107 Rampart,Killeen,Texas,,Off Market,29-Aug-22,FALSE
zcrm_1781014000186229232,8/25/22 13:04,8/29/22 10:27,40334,13609 County Road 480,Anna,Texas,,,,FALSE
zcrm_1781014000186145431,8/25/22 11:20,8/29/22 10:11,346466,"605 Swift Current Drive, Crowley, TX 76036",Crowley,Texas,,,,FALSE
zcrm_1781014000186145266,8/25/22 10:32,8/25/22 10:41,279962,20 w maplewood ave,Mechanicsburg,Pennsylvania,,Active,29-Aug-22,FALSE
zcrm_1781014000186141924,8/25/22 12:57,8/27/22 18:59,144585,425 Oakview Rd,Luling,Texas,,,,FALSE
zcrm_1781014000186141551,8/25/22 11:23,8/25/22 11:33,11500,132 Concho Creek Loop,Leander,Texas,,Active,29-Aug-22,FALSE
zcrm_1781014000186141152,8/25/22 10:26,8/25/22 20:31,29801,3625 Demaret Dr,Mesquite,Texas,,,,FALSE
zcrm_1781014000186126830,8/25/22 11:31,8/25/22 20:00,148954,9819 Autumn Valley,"Converse,",Texas,,,,FALSE
zcrm_1781014000186123440,8/25/22 10:57,8/26/22 14:46,207182,8855 Jason Dr,Orange,Texas,,,,FALSE
zcrm_1781014000186112850,8/25/22 12:04,8/25/22 13:51,49742,706 S 13th St,Copperas Cove,Texas,,Active,29-Aug-22,FALSE
zcrm_1781014000186112282,8/25/22 10:30,8/26/22 4:31,204792,145 Jordan Rd,Lumberton,Texas,,,,FALSE
zcrm_1781014000186112032,8/25/22 9:50,8/25/22 10:16,180014,228 Springdale Rd,York,Pennsylvania,,Active,29-Aug-22,FALSE
zcrm_1781014000186101909,8/25/22 11:28,9/1/22 16:41,118643,137 Cottage Lane,Royse City,Texas,,,,FALSE
zcrm_1781014000186090886,8/25/22 11:38,8/25/22 12:58,364722,12916 Forest Trl,Conroe,Texas,,Active,29-Aug-22,FALSE
zcrm_1781014000186089549,8/25/22 11:00,8/25/22 17:45,195569,8437 E County Rd 114,Midland,Texas,,,,FALSE
zcrm_1781014000186078082,8/25/22 9:39,8/25/22 9:41,283886,319 Scott st,Rogers,Texas,,Active,29-Aug-22,FALSE
zcrm_1781014000186030264,8/25/22 9:43,8/29/22 10:41,120131,4111 Creek Falls,Corinth,Texas,,,,FALSE
zcrm_1781014000185962219,8/25/22 9:18,8/25/22 9:28,75938,3509 Periwinkle Ct,Bedford,Texas,,Off Market,29-Aug-22,FALSE
zcrm_1781014000185862162,8/25/22 6:24,8/25/22 8:23,100732,16280 Horseshoe Dr,Gardendale,Texas,,Active,29-Aug-22,FALSE
zcrm_1781014000185846625,8/25/22 8:01,8/31/22 7:20,155904,8111 Maple Meadow Drive,Converse,Texas,,,,FALSE
zcrm_1781014000185846415,8/25/22 7:02,8/25/22 8:39,160974,1521 Tanglewood Dr East,Hideaway,Texas,,Off Market,29-Aug-22,FALSE
zcrm_1781014000185814787,8/25/22 8:22,8/25/22 9:11,3655,10608 Coreopsis Drive,Austin,Texas,,Off Market,29-Aug-22,FALSE
