Record Id,Created Time,HSLP ordered at,Platform database ID (Agent),Display name,Property city,State (Agent),Closing date,Property Status,Property Status Updated,Closing Date is Wrong
zcrm_1781014000189392306,9/7/2022 21:18,9/8/2022 7:05,154832,595 E Cabarrus St.,Raleigh,North Carolina,,,,FALSE
zcrm_1781014000189362345,9/7/2022 18:34,9/7/2022 18:34,,26188 9th Street 92346,Highland,,,,,FALSE
zcrm_1781014000189362228,9/7/2022 18:08,9/7/2022 18:12,,101 Royal Ln,Commerce,,7-Sep-22,,,FALSE
zcrm_1781014000189359113,9/7/2022 17:25,9/7/2022 20:10,292393,1102 Cherry Creek,Dayton,Texas,,,,FALSE
zcrm_1781014000189344661,9/7/2022 18:12,9/7/2022 20:24,157676,5521 Los Patios,Midland,Texas,,,,FALSE
zcrm_1781014000189324121,9/7/2022 14:35,9/7/2022 16:27,316077,545 Huger St,Charleston,South Carolina,,,,FALSE
zcrm_1781014000189323644,9/7/2022 15:49,9/7/2022 15:53,230417,228 Canyon Oak,Lake Jackson,Texas,,,,FALSE
zcrm_1781014000189320689,9/7/2022 15:46,9/7/2022 22:47,112956,"3335 Farm to Market Road 2518, Cleveland, TX 77327",Cleveland,Texas,,,,FALSE
zcrm_1781014000189279273,9/7/2022 12:37,9/7/2022 13:24,123826,2601 Baylor Dr,Rowlett,Texas,,,,FALSE
zcrm_1781014000189270336,9/7/2022 12:29,9/7/2022 13:15,13580,3805 W County Road 140,Midland,Texas,,,,FALSE
zcrm_1781014000189258339,9/7/2022 12:32,9/7/2022 13:26,367997,440 1st Avenue,Bridgeville,Pennsylvania,,,,FALSE
zcrm_1781014000189241407,9/7/2022 12:43,9/7/2022 12:57,314973,412 Eastdale Ln,Bullard,Texas,,,,FALSE
zcrm_1781014000189224408,9/7/2022 12:48,9/7/2022 13:14,354155,7201 hillcroft drive,austin,Texas,,,,FALSE
zcrm_1781014000189224088,9/7/2022 11:51,9/7/2022 11:59,211454,19615 Camino Ridge,San Antonio,Texas,,,,FALSE
zcrm_1781014000189162797,9/7/2022 11:34,9/7/2022 17:47,128851,3030 Thorne Creek Ln,Houston,Texas,,,,FALSE
zcrm_1781014000189146848,9/7/2022 11:14,9/7/2022 13:37,150117,3064 Archer Circle,Bryan,Texas,,,,FALSE
zcrm_1781014000189144699,9/7/2022 11:25,9/7/2022 18:23,218796,1082 Cobblestone Lane,Valencia,Pennsylvania,,,,FALSE
zcrm_1781014000189144433,9/7/2022 10:45,9/8/2022 17:21,9481,1109 Wheatland Terrace,Waxahachie,Texas,,,,FALSE
zcrm_1781014000189137162,9/7/2022 9:37,9/7/2022 9:41,72883,7005 Lismore Ct,Colleyville,Texas,,,,FALSE
zcrm_1781014000189129547,9/7/2022 10:46,9/8/2022 14:55,9481,4005 Orchard Park Lane,Midloathian,Texas,,,,FALSE
zcrm_1781014000189129470,9/7/2022 10:30,9/7/2022 17:55,336391,8902 Black Oak St,Austin,Texas,,,,FALSE
zcrm_1781014000189129134,9/7/2022 9:38,9/7/2022 9:49,77994,79 Baltimore St,Irwin,Pennsylvania,,,,FALSE
zcrm_1781014000189120640,9/7/2022 10:37,9/7/2022 19:09,349685,114 Mokolua Ln,Bastrop,Texas,,,,FALSE
zcrm_1781014000189094210,9/7/2022 9:12,9/7/2022 23:10,121335,4105 Cozy Pine,Northlake,Texas,,,,FALSE
zcrm_1781014000189076606,9/7/2022 9:06,9/7/2022 9:51,746,1805 Autumn Pond Circle,Alvin,Texas,,,,FALSE
zcrm_1781014000189008221,9/6/2022 16:31,9/7/2022 12:04,118753,8113 Lynores Way,Plano,Texas,,,,FALSE
zcrm_1781014000189005997,9/6/2022 18:35,9/6/2022 18:39,33117,709 Alpine St,Midland,Texas,,,,FALSE
zcrm_1781014000188999610,9/6/2022 16:54,9/7/2022 14:10,6657,2141 midway Rd.,Flower Mound,Texas,,,,FALSE
zcrm_1781014000188998097,9/6/2022 15:56,9/7/2022 5:34,120620,1368 Airport Road,Coatesville,Pennsylvania,,,,FALSE
zcrm_1781014000188994984,9/6/2022 18:02,9/6/2022 20:45,61270,116 Mallard Rd,Bastrop,Texas,,,,FALSE
zcrm_1781014000188993517,9/6/2022 16:12,9/7/2022 18:36,7108,2007 E 13TH ST #2 AUSTIN TX 78702-1707,Austin,Texas,,,,FALSE
zcrm_1781014000188960088,9/6/2022 13:53,9/6/2022 18:17,226242,3311 Carlo Rossi Dr,Fayetteville,North Carolina,,,,FALSE
zcrm_1781014000188955732,9/6/2022 15:11,9/7/2022 13:20,29843,4112 Willow Springs,Arlington,Texas,,,,FALSE
zcrm_1781014000188945486,9/6/2022 13:06,9/7/2022 21:31,15524,600 Westwood Terrace,Austin,Texas,,,,FALSE
zcrm_1781014000188944405,9/6/2022 13:01,9/8/2022 15:29,9405,268 Hot Spring Valley,Buda,Texas,,,,FALSE
zcrm_1781014000188937300,9/6/2022 12:18,9/8/2022 12:06,161346,3808 Salt Fork Drive,Killeen,Texas,,,,FALSE
zcrm_1781014000188937130,9/6/2022 11:57,9/6/2022 12:25,2493,605 Cr 3820,San Antonio,Texas,,,,FALSE
zcrm_1781014000188937063,9/6/2022 11:48,9/6/2022 16:31,230384,11428 Fullerton Place Dr NW,Huntersville,North Carolina,,,,FALSE
zcrm_1781014000188933533,9/6/2022 12:42,9/6/2022 13:30,76145,390 Rummel Drive,Kyle,Texas,,,,FALSE
zcrm_1781014000188932847,9/6/2022 13:24,9/6/2022 13:54,1191,2314 Vista Ridge Rd,Midland,Texas,,,,FALSE
zcrm_1781014000188932383,9/6/2022 12:22,9/6/2022 16:12,267691,1218 Yaupon Loop,New Braunfels,Texas,,,,FALSE
zcrm_1781014000188929540,9/6/2022 12:17,9/6/2022 14:01,44067,1401 Waterfall,Leander,Texas,,,,FALSE
zcrm_1781014000188928354,9/6/2022 11:59,9/7/2022 18:27,4389,580 Amistad Drive,Prosper,Texas,,,,FALSE
zcrm_1781014000188888344,9/6/2022 10:35,9/6/2022 20:52,277942,496 Long Leaf Dr,New Braunfels,Texas,,,,FALSE
zcrm_1781014000188881694,9/6/2022 11:06,9/6/2022 17:19,247123,108 Pumpkin Dr,Hutto,Texas,,,,FALSE
zcrm_1781014000188867966,9/6/2022 11:55,9/6/2022 15:56,316683,1612 Flagstone Ln,Little Elm,Texas,,,,FALSE
zcrm_1781014000188859536,9/6/2022 10:28,9/8/2022 16:38,58439,4959 Elgin St,Fort Worth,Texas,,,,FALSE
zcrm_1781014000188859242,9/6/2022 9:36,9/7/2022 10:25,ID:f61ac42c-3f99-4562-a227-3cfc9b06f922,2514 South Hudson Place 74114,Tulsa,Oklahoma,,,,FALSE
zcrm_1781014000188855177,9/6/2022 9:22,9/6/2022 12:52,218756,6225 Acorn Ridge Trl,Hillsborough,North Carolina,,,,FALSE
zcrm_1781014000188847239,9/6/2022 9:33,9/7/2022 18:32,241058,315 E Main St,Atglen,Pennsylvania,,,,FALSE
zcrm_1781014000188841142,9/6/2022 9:25,9/6/2022 19:45,63079,15811 Glenn Ln,Selma,Texas,,,,FALSE
zcrm_1781014000188774688,9/6/2022 6:37,9/6/2022 12:33,52617,1123 Bringewood Chase Dr,Spring,Texas,,,,FALSE
zcrm_1781014000188769517,9/5/2022 22:32,9/7/2022 16:34,ID:b2f17fc8-497b-4fe5-bd04-7f365a1c2134,3273 Fair Oaks Avenue 94063,Redwood City,California,,,,FALSE
zcrm_1781014000188768109,9/5/2022 18:50,9/5/2022 19:04,192020,5411 Kings Manor Drive,Lake Dallas,Texas,,,,FALSE
zcrm_1781014000188766320,9/5/2022 20:04,9/5/2022 22:22,100018,1706 Ninth,Terrell,Texas,,,,FALSE
zcrm_1781014000188749111,9/5/2022 13:51,9/7/2022 12:34,330404,615 Ridge View Dr,San Antonio,Texas,,,,FALSE
zcrm_1781014000188744464,9/5/2022 15:46,9/6/2022 18:42,363416,2878 Old North Road,Farmers Branch,Texas,,,,FALSE
zcrm_1781014000188743162,9/5/2022 13:30,9/5/2022 17:42,286664,1305 Northumberland Road,Coatesville,Pennsylvania,,,,FALSE
zcrm_1781014000188667547,9/5/2022 9:05,9/5/2022 10:46,6632,400 Willow Ridge Court,Ft. Worth,Texas,,,,FALSE
zcrm_1781014000188651389,9/5/2022 8:20,9/5/2022 23:00,9221,426 Craig Street,Hillsboro,Texas,,,,FALSE
zcrm_1781014000188647888,9/5/2022 12:23,9/7/2022 13:05,118923,912 Willow Lane,Royse city,Texas,,,,FALSE
zcrm_1781014000188643083,9/5/2022 7:12,9/6/2022 12:46,196910,6011 Leigh Canyon Dr,Friendswood,Texas,,,,FALSE
zcrm_1781014000188642232,9/5/2022 8:48,9/7/2022 10:28,3813,5247 Miss Ellie Ct,Royse City,Texas,,,,FALSE
zcrm_1781014000188626148,9/4/2022 17:54,9/4/2022 18:00,170315,3710 Kallies Cove,Abilene,Texas,,,,FALSE
zcrm_1781014000188623761,9/5/2022 1:42,9/5/2022 8:42,180478,58 Mound Avenue,Factoryville,Pennsylvania,,,,FALSE
zcrm_1781014000188618271,9/4/2022 15:20,9/6/2022 9:15,55995,20014 Peach Mill Ct,Cypress,Texas,,,,FALSE
zcrm_1781014000188608157,9/4/2022 13:14,9/4/2022 14:28,141426,2702 Bristol Ct,Sugar Land,Texas,,,,FALSE
zcrm_1781014000188557005,9/3/2022 19:09,9/4/2022 9:13,186219,5402 Westover Street,Houston,Texas,,,,FALSE
zcrm_1781014000188543955,9/4/2022 8:59,9/4/2022 22:21,148651,63 SE County Road 4114,Mount Vernon,Texas,,,,FALSE
zcrm_1781014000188536017,9/3/2022 16:24,9/3/2022 20:45,52933,19411 Young Oak Street,Spring,Texas,,,,FALSE
zcrm_1781014000188531541,9/3/2022 16:43,9/4/2022 13:51,367095,1205 Low Branch Lane,Leander,Texas,,,,FALSE
zcrm_1781014000188531437,9/3/2022 16:09,9/6/2022 7:28,217082,1022 Oleander,Lake Jackson,Texas,,,,FALSE
zcrm_1781014000188528280,9/3/2022 13:55,9/3/2022 14:14,345724,4517 Maxie,Houston,Texas,,,,FALSE
zcrm_1781014000188523171,9/3/2022 12:32,9/6/2022 10:46,254775,540 Brandon Rd,Conroe,Texas,,,,FALSE
zcrm_1781014000188523015,9/3/2022 11:47,9/6/2022 16:47,357826,210 W Guilford Street,Thomasville,North Carolina,,,,FALSE
zcrm_1781014000188513925,9/3/2022 15:20,9/4/2022 11:42,234977,12222 Owens,Conroe,Texas,,,,FALSE
zcrm_1781014000188513447,9/3/2022 12:01,9/4/2022 19:55,23300,1205 Elm Street Unit #2,Austin,Texas,,,,FALSE
zcrm_1781014000188511926,9/3/2022 12:56,9/3/2022 16:27,33187,2662 Wasina Dr,Farmers Branch,Texas,,,,FALSE
zcrm_1781014000188505930,9/3/2022 11:32,9/4/2022 14:02,112579,1959 Pillard Summit,San Antonio,Texas,,,,FALSE
zcrm_1781014000188505847,9/3/2022 11:00,9/3/2022 13:26,169277,805 Bradley Dr.,Athens,Texas,,,,FALSE
zcrm_1781014000188503059,9/3/2022 6:26,9/3/2022 13:40,308847,24830 pacific dunes ln,Spring,Texas,,,,FALSE
zcrm_1781014000188498195,9/3/2022 7:33,9/4/2022 17:34,317611,103 Hebron Lane,Sylva,North Carolina,,,,FALSE
zcrm_1781014000188487066,9/2/2022 21:14,9/3/2022 2:12,171874,157 Suncrest Dr,Orange,Texas,,,,FALSE
zcrm_1781014000188463527,9/2/2022 20:35,9/2/2022 21:13,365772,2110 N. Fountain Valley Dr.,Missouri City,Texas,,,,FALSE
zcrm_1781014000188453705,9/2/2022 21:08,9/4/2022 5:43,555,11418 Dodson Trl,San Antonio,Texas,,,,FALSE
zcrm_1781014000188451130,9/2/2022 16:42,9/5/2022 11:27,350971,186 pullman,la vernia,Texas,,,,FALSE
zcrm_1781014000188450291,9/2/2022 17:30,9/4/2022 11:12,7424,1801 Ports O Call Drive,Plano,Texas,,,,FALSE
zcrm_1781014000188448383,9/2/2022 18:01,9/3/2022 8:13,5498,720 Morgan Hill Dr,Dripping Springs,Texas,,,,FALSE
zcrm_1781014000188443687,9/2/2022 19:37,9/3/2022 8:57,331710,1601 Toplea Dr,Euless,Texas,,,,FALSE
zcrm_1781014000188438403,9/2/2022 15:42,9/2/2022 23:17,3554,21434 HUNTER HART DR,PORTER,Texas,,,,FALSE
zcrm_1781014000188434842,9/2/2022 16:35,9/2/2022 16:44,207182,3306 Timberlane Circle,Orange,Texas,,,,FALSE
zcrm_1781014000188434662,9/2/2022 16:12,9/5/2022 8:48,3642,3406 Gilbert St,Austin,Texas,,,,FALSE
zcrm_1781014000188434345,9/2/2022 15:00,9/2/2022 15:50,52506,1303 Overshine Ln,Midland,Texas,,,,FALSE
zcrm_1781014000188432836,9/2/2022 15:35,9/2/2022 16:17,78585,162 Selig Road,Pocono Lake,Pennsylvania,2-Sep-22,,,FALSE
zcrm_1781014000188431569,9/2/2022 14:57,9/2/2022 19:23,130053,6810 Pioneer Trl,Katy,Texas,,,,FALSE
zcrm_1781014000188420640,9/2/2022 15:07,9/4/2022 18:19,21377,8209 Mosstree Drive,Arlington,Texas,,,,FALSE
zcrm_1781014000188419976,9/2/2022 15:29,9/4/2022 16:37,66207,26 Autumn Oaks Drive,The HIlls,Texas,,,,FALSE
zcrm_1781014000188419814,9/2/2022 15:09,9/2/2022 15:15,218927,902 Silverton Dr,Midland,Texas,,,,FALSE
zcrm_1781014000188415680,9/2/2022 15:25,9/8/2022 8:41,353355,2913 Seavista Court,Fayetteville,North Carolina,,,,FALSE
zcrm_1781014000188415596,9/2/2022 15:03,9/8/2022 11:54,21377,215 Greathouse Circle,Waxahachie,Texas,,,,FALSE
zcrm_1781014000188415109,9/2/2022 13:28,9/4/2022 14:17,142132,285 Mesquite Drive,Cedar Creek,Texas,,,,FALSE
zcrm_1781014000188357862,9/2/2022 14:22,9/2/2022 15:37,366823,11626 Blossom Blf,Schertz,Texas,,,,FALSE
zcrm_1781014000188357006,9/2/2022 10:47,9/2/2022 12:11,3809,1608 Vernon Dr,Providence Village,Texas,,,,FALSE
zcrm_1781014000188353040,9/2/2022 10:56,9/2/2022 11:14,8863,9921 Greenfield Drive,Dallas,Texas,,,,FALSE
zcrm_1781014000188352537,9/2/2022 12:00,9/3/2022 23:23,970,15357 Tortuga Ct,Corpus Christi,Texas,,,,FALSE
zcrm_1781014000188352436,9/2/2022 11:48,9/4/2022 14:40,23042,1900 Scofield Ridge Pkwy Unit #4603,Austin,Texas,,,,FALSE
zcrm_1781014000188352001,9/2/2022 10:45,9/6/2022 15:47,256013,136 Marine Drive,Graford,Texas,,,,FALSE
zcrm_1781014000188351646,9/2/2022 12:22,9/8/2022 14:33,36110,211 San Saba,New Braunfels,Texas,,,,FALSE
zcrm_1781014000188346381,9/2/2022 11:38,9/2/2022 12:10,197354,7209 Edwards Road,Denton,Texas,,,,FALSE
zcrm_1781014000188337994,9/2/2022 13:34,9/3/2022 17:01,110187,995 Center St.,Bridge City,Texas,,,,FALSE
zcrm_1781014000188337434,9/2/2022 11:44,9/2/2022 17:49,115707,16902 Happy Hollow Drive,San Antonio,Texas,,,,FALSE
zcrm_1781014000188335050,9/2/2022 10:50,9/2/2022 11:11,129628,6000,Austin,Texas,,,,FALSE
zcrm_1781014000188313110,9/2/2022 9:43,9/5/2022 19:21,79632,826 Scott Street,Wilkes Barre,Pennsylvania,,,,FALSE
zcrm_1781014000188302131,9/2/2022 8:15,9/4/2022 17:25,119162,2233 Goldenrod Avenue,Fort Worth,Texas,,,,FALSE
zcrm_1781014000188290633,9/2/2022 9:46,9/2/2022 9:53,112122,3400 Addison dt,Killeen,Texas,,,,FALSE
zcrm_1781014000188290464,9/2/2022 9:04,9/5/2022 11:29,178664,84 Thunder Canyon,Boerne,Texas,,,,FALSE
zcrm_1781014000188286368,9/2/2022 4:07,9/7/2022 16:34,50955,12940 N Puffin Lane,Willis,Texas,,,,FALSE
zcrm_1781014000188284851,9/2/2022 8:38,9/5/2022 19:34,14024,5435 N Crooked Creek Drive,Houston,Texas,,,,FALSE
zcrm_1781014000188282809,9/2/2022 8:20,9/5/2022 18:38,53307,601 Colonial Drive,Portland,Texas,,,,FALSE
zcrm_1781014000188272318,9/1/2022 21:15,9/2/2022 7:51,311950,840 S Palmer Ave,Tyler,Texas,,,,FALSE
zcrm_1781014000188269436,9/1/2022 22:31,9/1/2022 22:45,245277,4206 Flora Dr,Pasadena,Texas,,,,FALSE
zcrm_1781014000188269045,9/1/2022 19:34,9/1/2022 19:46,252467,133 County Road 2340,Mount Pleasant,Texas,,,,FALSE
zcrm_1781014000188250154,9/1/2022 17:41,9/1/2022 17:41,ID:b43f71ef-9d27-4417-abd5-afd620631aca,12935 Plumas Street 95422,Clearlake,California,3-Oct-22,,,FALSE
zcrm_1781014000188245945,9/1/2022 20:50,9/1/2022 22:07,245277,4206 Flora Dr,Pasadean,Texas,,,,FALSE
zcrm_1781014000188245453,9/1/2022 18:40,9/2/2022 16:26,64902,242 Lottie Lane,Harker Heights,Texas,,,,FALSE
zcrm_1781014000188236801,9/1/2022 19:15,9/2/2022 11:41,79241,1208 Cobbs Street,Drexel Hill,Pennsylvania,,,,FALSE
zcrm_1781014000188236362,9/1/2022 17:29,9/8/2022 10:02,288335,425 Nob Hill Rd,Dover,Delaware,,,,FALSE
zcrm_1781014000188235343,9/1/2022 17:30,9/2/2022 8:38,314575,8116 Limpkin Court,San Antonio,Texas,,,,FALSE
zcrm_1781014000188235232,9/1/2022 16:52,9/1/2022 20:39,20827,7951 Ocean Drive,Fort Worth,Texas,,,,FALSE
zcrm_1781014000188230661,9/1/2022 18:00,9/2/2022 9:39,366833,1706 Ninth,Terrell,Texas,,,,FALSE
zcrm_1781014000188219012,9/1/2022 14:14,9/5/2022 18:32,178346,17936 Great Basin Ave,Pflugerville,Texas,,,,FALSE
zcrm_1781014000188215902,9/1/2022 16:27,9/1/2022 20:01,171819,1872 ROBERTS ST,BEAUMONT,Texas,,,,FALSE
zcrm_1781014000188213258,9/1/2022 14:49,9/7/2022 11:57,255071,951 Racelad Rd,San Antonio,Texas,,,,FALSE
zcrm_1781014000188208079,9/1/2022 14:09,9/1/2022 14:17,36429,3103 Quail Run Dr,Alvin,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000188205219,9/1/2022 14:19,9/6/2022 11:39,222689,237 Washington Blvd,Franklin,Pennsylvania,,,,FALSE
zcrm_1781014000188169113,9/1/2022 11:58,9/1/2022 16:28,76398,237 Clydesdale Street,Waxahachie,Texas,,,,FALSE
zcrm_1781014000188160661,9/1/2022 13:28,9/1/2022 13:35,366713,2820 Vista View Ln.,Prosper,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000188160226,9/1/2022 12:00,9/1/2022 12:04,96617,10 Edgewood Ave,Temple,Pennsylvania,,Active,7-Sep-22,FALSE
zcrm_1781014000188155262,9/1/2022 12:00,9/5/2022 9:39,54043,405 Shirlington Rd.,Montgomery,Texas,,,,FALSE
zcrm_1781014000188141520,9/1/2022 12:42,9/4/2022 1:50,5352,437 Scenic View Dr,Aledo,Texas,,,,FALSE
zcrm_1781014000188124390,9/1/2022 12:34,9/2/2022 9:21,5154,905 Thicket Trail,Granbury,Texas,,,,FALSE
zcrm_1781014000188114678,9/1/2022 13:10,9/1/2022 13:29,44000,6200 Lantern View Drive,Jonestown,Texas,,,,FALSE
zcrm_1781014000188114224,9/1/2022 11:34,9/4/2022 9:41,14024,19722 Enchanted Oaks Drive,Spring,Texas,,,,FALSE
zcrm_1781014000188113227,9/1/2022 12:00,9/8/2022 9:27,366665,7710 Lower Hill Rd,Westover,Maryland,,Active,7-Sep-22,FALSE
zcrm_1781014000188068073,9/1/2022 9:50,9/1/2022 10:23,178419,8919 Polmont Dr.,Killeen,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000188063363,9/1/2022 9:26,9/1/2022 21:59,2493,414 Moten Alley,San Antonio,Texas,,,,FALSE
zcrm_1781014000188024844,9/1/2022 4:17,9/1/2022 4:17,,DEV = Incididunt earum cum 77344,Do exercitation inci,,,,,FALSE
zcrm_1781014000187988222,8/31/2022 17:01,8/31/2022 17:13,226242,320-322 North Ave,Sanford,North Carolina,4-Oct-22,,,FALSE
zcrm_1781014000187984643,8/31/2022 17:58,9/8/2022 10:08,332801,2284 Hartfords Bluff Circle,Mt. Pleasant,South Carolina,,Active,7-Sep-22,FALSE
zcrm_1781014000187983433,8/31/2022 17:19,8/31/2022 17:38,24770,12015 Casa Bonita St,San Antonio,Texas,,,,FALSE
zcrm_1781014000187981334,8/31/2022 16:54,9/3/2022 14:37,34102,5021 Silver Sage Drive,Wichita Falls,Texas,,,,FALSE
zcrm_1781014000187967627,8/31/2022 16:37,8/31/2022 16:37,ID:8482a22d-9704-486c-881f-1c017836cb17,West Avenue J 10 93534,Lancaster,California,30-Sep-22,,,FALSE
zcrm_1781014000187967006,8/31/2022 14:51,9/1/2022 13:40,131534,1705 Chesterfield Dr,Carrollton,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000187966313,8/31/2022 15:31,8/31/2022 20:03,61011,11239 Ginger Hazel,San Antonio,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000187963934,8/31/2022 16:21,8/31/2022 19:22,130059,14343 Judson Rd #803,San Antonio,Texas,,Pending,7-Sep-22,FALSE
zcrm_1781014000187960077,8/31/2022 14:29,9/6/2022 12:28,3060,13107 Hunters Valley St.,San Antonio,Texas,,,,FALSE
zcrm_1781014000187959728,8/31/2022 16:12,9/1/2022 14:47,65536,3001 Huntington Ct,Katy,Texas,,,,FALSE
zcrm_1781014000187958442,8/31/2022 15:08,9/1/2022 17:04,196062,6613 Autumn Mist Cove,Little Elm,Texas,,,,FALSE
zcrm_1781014000187958294,8/31/2022 14:45,8/31/2022 20:07,66674,630 Villa Creek Drive,Duncanville,Texas,,Pending,7-Sep-22,FALSE
zcrm_1781014000187893930,8/31/2022 14:37,9/5/2022 16:25,366407,344 Los Cobos LN,Georgetown,Texas,,,,FALSE
zcrm_1781014000187862902,8/31/2022 14:11,9/2/2022 10:11,123449,622 Croasdale Drive,Langhorne,Pennsylvania,,,,FALSE
zcrm_1781014000187849023,8/31/2022 11:01,8/31/2022 18:38,63107,9426 Emerald Green Dr,Rosharon,Texas,3-Oct-22,Active,7-Sep-22,FALSE
zcrm_1781014000187841448,8/31/2022 11:34,9/1/2022 9:18,247123,738 Laramie Dr,Lewisville,Texas,,,,FALSE
zcrm_1781014000187830248,8/31/2022 9:21,9/1/2022 13:09,5585,12510 Sir Christopher's Cove,Austin,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000187820620,8/31/2022 10:05,9/8/2022 10:20,220887,7905 Vienna Drive,Plano,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000187818350,8/31/2022 8:10,8/31/2022 8:52,164895,4364 Legends Bay Dr,Baytown,Texas,,,,FALSE
zcrm_1781014000187784004,8/30/2022 20:51,9/8/2022 0:15,192589,5604 Overton Drive,Parker,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000187776344,8/30/2022 20:42,9/1/2022 23:31,99651,3707 Patience blvd,Dallas,Texas,,,,FALSE
zcrm_1781014000187773377,8/30/2022 21:03,9/2/2022 9:32,340507,210 Inverness St,Borger,Texas,,,,FALSE
zcrm_1781014000187772957,8/31/2022 6:19,8/31/2022 10:02,290725,168 Spyglass Park Lane,Montgomery,Texas,,,,FALSE
zcrm_1781014000187770858,8/31/2022 5:50,9/1/2022 6:21,298649,339 Cardinal Creek,Duncanville,Texas,,,,FALSE
zcrm_1781014000187759916,8/30/2022 19:34,9/5/2022 14:30,119603,6189 Four Post Lane,Terrell,Texas,,,,FALSE
zcrm_1781014000187756196,8/30/2022 16:49,9/3/2022 22:04,143144,1626 Glendale Dr,Abilene,Texas,,,,FALSE
zcrm_1781014000187754406,8/30/2022 16:26,8/30/2022 18:02,298,1724 Shire Street,Pflugerville,Texas,,,,FALSE
zcrm_1781014000187752913,8/30/2022 18:55,9/3/2022 12:26,62031,219 Loesch Drive,Elgin,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000187688985,8/30/2022 16:45,8/30/2022 19:10,3586,21710 E Mulberry Field Circle,Cypress,Texas,,,,FALSE
zcrm_1781014000187673906,8/30/2022 16:03,8/30/2022 16:40,ID:e2277f3d-6288-4c63-a72c-907125f399fd,16548 Open View Road 92065,Ramona,California,30-Sep-22,Active,7-Sep-22,FALSE
zcrm_1781014000187654364,8/30/2022 14:52,9/3/2022 4:53,65939,221 County Road 3812,Cleveland,Texas,,,,FALSE
zcrm_1781014000187654198,8/30/2022 14:20,9/1/2022 17:49,803,124 Star Pass,Jarrell,Texas,,,,FALSE
zcrm_1781014000187632134,8/30/2022 13:15,9/5/2022 14:50,101365,4521 Napa Valley Dr.,Argyle,Texas,,,,FALSE
zcrm_1781014000187627550,8/30/2022 13:10,8/30/2022 14:25,72780,2201 Lakeway Blvd Apt 10,Lakeway,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000187618584,8/30/2022 12:30,9/6/2022 9:56,270819,1366 Fourth St.,Ingleside,Texas,,,,FALSE
zcrm_1781014000187618089,8/30/2022 11:12,9/2/2022 20:06,365769,23134 Summers Dream,San Antonio,Texas,,,,FALSE
